,SODAR-100,confidence,fill_method,data_quality
2022-08-19 07:50:00,5.612821296766905,0.3488888888888889,seasonal_model,medium
2022-08-19 08:00:00,7.521173999834816,0.3488888888888889,seasonal_model,medium
2022-08-19 08:10:00,7.135832362003616,0.3488888888888889,seasonal_model,medium
2022-08-19 08:20:00,6.508584529484843,0.3488888888888889,seasonal_model,medium
2022-08-19 08:30:00,7.265967524861907,0.3488888888888889,seasonal_model,medium
2022-08-19 08:40:00,5.351186216433254,0.3488888888888889,seasonal_model,medium
2022-08-19 08:50:00,7.403885127904597,0.3488888888888889,seasonal_model,medium
2022-08-19 09:00:00,7.733692288813435,0.3488888888888889,seasonal_model,medium
2022-08-19 09:10:00,8.578331883190629,0.3488888888888889,seasonal_model,medium
2022-08-19 09:20:00,4.701597117619652,0.3488888888888889,seasonal_model,medium
2022-08-19 09:30:00,6.182762644279863,0.3488888888888889,seasonal_model,medium
2022-08-19 09:40:00,6.137133745209828,0.3488888888888889,seasonal_model,medium
2022-08-19 09:50:00,7.750853202783593,0.3488888888888889,seasonal_model,medium
2022-08-19 10:00:00,8.400322082484037,0.3488888888888889,seasonal_model,medium
2022-08-19 10:10:00,8.386474676284646,0.3488888888888889,seasonal_model,medium
2022-08-19 10:20:00,6.9775658311244495,0.3488888888888889,seasonal_model,medium
2022-08-19 10:30:00,7.716550136151299,0.3488888888888889,seasonal_model,medium
2022-08-19 10:40:00,9.551751781217861,0.3488888888888889,seasonal_model,medium
2022-08-19 10:50:00,7.873946324796011,0.3488888888888889,seasonal_model,medium
2022-08-19 11:00:00,8.628962884064661,0.3488888888888889,seasonal_model,medium
2022-08-19 11:10:00,7.032680756492363,0.3488888888888889,seasonal_model,medium
2022-08-19 11:20:00,8.508499208916728,0.3488888888888889,seasonal_model,medium
2022-08-19 11:30:00,5.476900849926805,0.3488888888888889,seasonal_model,medium
2022-08-19 11:40:00,6.847518407788027,0.3488888888888889,seasonal_model,medium
2022-08-19 11:50:00,8.413519169786062,0.3488888888888889,seasonal_model,medium
2022-08-19 12:00:00,8.116471456955187,0.3488888888888889,seasonal_model,medium
2022-08-19 12:10:00,7.46788512338529,0.3488888888888889,seasonal_model,medium
2022-08-19 12:20:00,7.874491868416023,0.3488888888888889,seasonal_model,medium
2022-08-19 12:30:00,8.918920693841141,0.3488888888888889,seasonal_model,medium
2022-08-19 12:40:00,6.645646207082333,0.3488888888888889,seasonal_model,medium
2022-08-19 12:50:00,9.125204234005507,0.3488888888888889,seasonal_model,medium
2022-08-19 13:00:00,9.232329613190212,0.3488888888888889,seasonal_model,medium
2022-08-19 13:10:00,7.712024901329408,0.3488888888888889,seasonal_model,medium
2022-08-19 13:20:00,7.697367181070994,0.3488888888888889,seasonal_model,medium
2022-08-19 13:30:00,8.251174920602706,0.3488888888888889,seasonal_model,medium
2022-08-19 13:40:00,7.561812746013746,0.3488888888888889,seasonal_model,medium
2022-08-19 13:50:00,8.36190385176109,0.3488888888888889,seasonal_model,medium
2022-08-19 14:00:00,8.22858310719872,0.3488888888888889,seasonal_model,medium
2022-08-19 14:10:00,7.606863249819825,0.3488888888888889,seasonal_model,medium
2022-08-19 14:20:00,7.3225557553000336,0.3488888888888889,seasonal_model,medium
2022-08-19 14:30:00,9.685609507535387,0.3488888888888889,seasonal_model,medium
2022-08-19 14:40:00,5.883294800305829,0.3488888888888889,seasonal_model,medium
2022-08-19 14:50:00,9.04365735031092,0.3488888888888889,seasonal_model,medium
2022-08-19 15:00:00,9.291071855023581,0.3488888888888889,seasonal_model,medium
2022-08-19 15:10:00,6.491239236259144,0.3488888888888889,seasonal_model,medium
2022-08-19 15:20:00,9.218425255925373,0.3488888888888889,seasonal_model,medium
2022-08-19 15:30:00,5.47966619940011,0.3488888888888889,seasonal_model,medium
2022-08-19 15:40:00,8.294336135857465,0.3488888888888889,seasonal_model,medium
2022-08-19 15:50:00,8.99151894632911,0.3488888888888889,seasonal_model,medium
2022-08-19 16:00:00,6.193457852464028,0.3488888888888889,seasonal_model,medium
2022-08-19 16:10:00,6.912489500909771,0.3488888888888889,seasonal_model,medium
2022-08-19 16:20:00,8.484507710255555,0.3488888888888889,seasonal_model,medium
2022-08-19 16:30:00,7.077200719788272,0.3488888888888889,seasonal_model,medium
2022-08-19 16:40:00,6.116672345464956,0.3488888888888889,seasonal_model,medium
2022-08-19 16:50:00,8.724496885926172,0.3488888888888889,seasonal_model,medium
2022-08-19 17:00:00,7.1045302817567935,0.3488888888888889,seasonal_model,medium
2022-08-19 17:10:00,8.603807708603192,0.3488888888888889,seasonal_model,medium
2022-08-19 17:20:00,7.381757378909191,0.3488888888888889,seasonal_model,medium
2022-08-19 17:30:00,7.260919785287693,0.3488888888888889,seasonal_model,medium
2022-08-19 17:40:00,7.081638876168483,0.3488888888888889,seasonal_model,medium
2022-08-19 17:50:00,7.25669897341443,0.3488888888888889,seasonal_model,medium
2022-08-19 18:00:00,7.184635413626668,0.3488888888888889,seasonal_model,medium
2022-08-19 18:10:00,10.672013855929022,0.3488888888888889,seasonal_model,medium
2022-08-19 18:20:00,6.757494664044357,0.3488888888888889,seasonal_model,medium
2022-08-19 18:30:00,7.939272783002932,0.3488888888888889,seasonal_model,medium
2022-08-19 18:40:00,6.020244117738965,0.3488888888888889,seasonal_model,medium
2022-08-19 18:50:00,7.6981993370541355,0.3488888888888889,seasonal_model,medium
2022-08-19 19:00:00,9.877364726586219,0.3488888888888889,seasonal_model,medium
2022-08-19 19:10:00,9.541960985535272,0.3488888888888889,seasonal_model,medium
2022-08-19 19:20:00,6.601377277860202,0.3488888888888889,seasonal_model,medium
2022-08-19 19:30:00,6.129057709930266,0.3488888888888889,seasonal_model,medium
2022-08-19 19:40:00,7.613206334545306,0.3488888888888889,seasonal_model,medium
2022-08-19 19:50:00,8.456382676414885,0.3488888888888889,seasonal_model,medium
2022-08-19 20:00:00,7.046379363970238,0.3488888888888889,seasonal_model,medium
2022-08-19 20:10:00,6.721390121638845,0.3488888888888889,seasonal_model,medium
2022-08-19 20:20:00,6.6072593414559275,0.3488888888888889,seasonal_model,medium
2022-08-19 20:30:00,9.112066266032246,0.3488888888888889,seasonal_model,medium
2022-08-19 20:40:00,8.332033718555065,0.3488888888888889,seasonal_model,medium
2022-08-19 20:50:00,7.765497212756582,0.3488888888888889,seasonal_model,medium
2022-08-19 21:00:00,6.960784836268848,0.3488888888888889,seasonal_model,medium
2022-08-19 21:10:00,7.680033021466017,0.3488888888888889,seasonal_model,medium
2022-08-19 21:20:00,6.335464429548519,0.3488888888888889,seasonal_model,medium
2022-08-19 21:30:00,6.4392420897463385,0.3488888888888889,seasonal_model,medium
2022-08-19 21:40:00,7.744710115119934,0.3488888888888889,seasonal_model,medium
2022-08-19 21:50:00,8.258054067956595,0.3488888888888889,seasonal_model,medium
2022-08-19 22:00:00,8.63856144410389,0.3488888888888889,seasonal_model,medium
2022-08-19 22:10:00,4.986341703261944,0.3488888888888889,seasonal_model,medium
2022-08-19 22:20:00,6.256801352696668,0.3488888888888889,seasonal_model,medium
2022-08-19 22:30:00,9.95058423931315,0.3488888888888889,seasonal_model,medium
2022-08-19 22:40:00,7.719575800457073,0.3488888888888889,seasonal_model,medium
2022-08-19 22:50:00,6.727676895589655,0.3488888888888889,seasonal_model,medium
2022-08-19 23:00:00,8.038690705210467,0.3488888888888889,seasonal_model,medium
2022-08-19 23:10:00,5.45324076018506,0.3488888888888889,seasonal_model,medium
2022-08-19 23:20:00,7.004272691233171,0.3488888888888889,seasonal_model,medium
2022-08-19 23:30:00,9.423699150026533,0.3488888888888889,seasonal_model,medium
2022-08-19 23:40:00,9.04588438433867,0.3488888888888889,seasonal_model,medium
2022-08-19 23:50:00,6.179095952481007,0.3488888888888889,seasonal_model,medium
2022-08-20 00:00:00,6.6750210954949445,0.3488888888888889,seasonal_model,medium
2022-08-20 00:10:00,7.010691035716684,0.3488888888888889,seasonal_model,medium
2022-08-20 00:20:00,7.958697347243195,0.3488888888888889,seasonal_model,medium
2022-08-20 00:30:00,9.183037601304907,0.3488888888888889,seasonal_model,medium
2022-08-20 00:40:00,8.674418877725907,0.3488888888888889,seasonal_model,medium
2022-08-20 00:50:00,4.965924432365022,0.3488888888888889,seasonal_model,medium
2022-08-20 01:00:00,6.506233109155585,0.3488888888888889,seasonal_model,medium
2022-08-20 01:10:00,7.357446567654826,0.3488888888888889,seasonal_model,medium
2022-08-20 01:20:00,6.462379961824233,0.3488888888888889,seasonal_model,medium
2022-08-20 01:30:00,6.618487606570086,0.3488888888888889,seasonal_model,medium
2022-08-20 01:40:00,9.901682367019832,0.3488888888888889,seasonal_model,medium
2022-08-20 01:50:00,6.579956466217479,0.3488888888888889,seasonal_model,medium
2022-08-20 02:00:00,8.155469783830469,0.3488888888888889,seasonal_model,medium
2022-08-20 02:10:00,6.8637296884611,0.3488888888888889,seasonal_model,medium
2022-08-20 02:20:00,6.931726605867271,0.3488888888888889,seasonal_model,medium
2022-08-20 02:30:00,6.293318261060338,0.3488888888888889,seasonal_model,medium
2022-08-20 02:40:00,3.6630309036193855,0.3488888888888889,seasonal_model,medium
2022-08-20 02:50:00,5.585200314846179,0.3488888888888889,seasonal_model,medium
2022-08-20 03:00:00,5.025185866227861,0.3488888888888889,seasonal_model,medium
2022-08-20 03:10:00,5.748402465876442,0.3488888888888889,seasonal_model,medium
2022-08-20 03:20:00,7.539432038925365,0.3488888888888889,seasonal_model,medium
2022-08-20 03:30:00,5.655294725352298,0.3488888888888889,seasonal_model,medium
2022-08-20 03:40:00,5.9741405191002634,0.3488888888888889,seasonal_model,medium
2022-08-20 03:50:00,6.643961329003488,0.3488888888888889,seasonal_model,medium
2022-08-20 04:00:00,6.801015582577152,0.3488888888888889,seasonal_model,medium
2022-08-20 04:10:00,7.141833014310031,0.3488888888888889,seasonal_model,medium
2022-08-20 04:20:00,5.913426286687305,0.3488888888888889,seasonal_model,medium
2022-08-20 04:30:00,6.711704529960431,0.3488888888888889,seasonal_model,medium
2022-08-20 04:40:00,7.744431362044,0.3488888888888889,seasonal_model,medium
2022-08-20 04:50:00,6.062936400420577,0.3488888888888889,seasonal_model,medium
2022-08-20 05:00:00,9.060074316690681,0.3488888888888889,seasonal_model,medium
2022-08-20 05:10:00,7.230082145083349,0.3488888888888889,seasonal_model,medium
2022-08-20 05:20:00,8.822966896962038,0.3488888888888889,seasonal_model,medium
2022-08-20 05:30:00,7.261134164435882,0.3488888888888889,seasonal_model,medium
2022-08-20 05:40:00,7.782153704347456,0.3488888888888889,seasonal_model,medium
2022-08-20 05:50:00,6.366351977471127,0.3488888888888889,seasonal_model,medium
2022-08-20 06:00:00,5.023269050321025,0.3488888888888889,seasonal_model,medium
2022-08-20 06:10:00,5.7029612667096945,0.3488888888888889,seasonal_model,medium
2022-08-20 06:20:00,5.934819463898977,0.3488888888888889,seasonal_model,medium
2022-08-20 06:30:00,6.5800550863353555,0.3488888888888889,seasonal_model,medium
2022-08-20 06:40:00,6.66421966809191,0.3488888888888889,seasonal_model,medium
2022-08-20 06:50:00,8.108636747290358,0.3488888888888889,seasonal_model,medium
2022-08-20 07:00:00,6.800150385424783,0.3488888888888889,seasonal_model,medium
2022-08-20 07:10:00,6.045862557468254,0.3488888888888889,seasonal_model,medium
2022-08-20 07:20:00,9.847972133931304,0.3488888888888889,seasonal_model,medium
2022-08-20 07:30:00,5.243626711278734,0.3488888888888889,seasonal_model,medium
2022-08-20 07:40:00,6.371587019385412,0.3488888888888889,seasonal_model,medium
2022-08-20 07:50:00,6.761783604829917,0.3488888888888889,seasonal_model,medium
2022-08-20 08:00:00,6.296208482236423,0.3488888888888889,seasonal_model,medium
2022-08-20 08:10:00,4.477281908869061,0.3488888888888889,seasonal_model,medium
2022-08-20 08:20:00,8.056167747297634,0.3488888888888889,seasonal_model,medium
2022-08-20 08:30:00,7.916077465433796,0.3488888888888889,seasonal_model,medium
2022-08-20 08:40:00,7.648913043841226,0.3488888888888889,seasonal_model,medium
2022-08-20 08:50:00,4.048222263887329,0.3488888888888889,seasonal_model,medium
2022-08-20 09:00:00,8.679034031269405,0.3488888888888889,seasonal_model,medium
2022-08-20 09:10:00,8.51107850216093,0.3488888888888889,seasonal_model,medium
2022-08-20 09:20:00,10.83,1.0,original,original
2022-08-20 09:30:00,10.37,1.0,original,original
2022-08-20 09:40:00,10.27,1.0,original,original
2022-08-20 09:50:00,10.66,1.0,original,original
2022-08-20 10:00:00,9.48,1.0,original,original
2022-08-20 10:10:00,10.5,1.0,original,original
2022-08-20 10:20:00,10.61,1.0,original,original
2022-08-20 10:30:00,9.9,1.0,original,original
2022-08-20 10:40:00,10.53,1.0,original,original
2022-08-20 10:50:00,10.6,1.0,original,original
2022-08-20 11:00:00,9.23,1.0,original,original
2022-08-20 11:10:00,9.31,1.0,original,original
2022-08-20 11:20:00,8.72,1.0,original,original
2022-08-20 11:30:00,8.91,1.0,original,original
2022-08-20 11:40:00,8.62,1.0,original,original
2022-08-20 11:50:00,7.65,1.0,original,original
2022-08-20 12:00:00,8.22,1.0,original,original
2022-08-20 12:10:00,8.43,1.0,original,original
2022-08-20 12:20:00,7.69,1.0,original,original
2022-08-20 12:30:00,8.77,1.0,original,original
2022-08-20 12:40:00,7.76,1.0,original,original
2022-08-20 12:50:00,7.33,1.0,original,original
2022-08-20 13:00:00,7.15,1.0,original,original
2022-08-20 13:10:00,7.29,1.0,original,original
2022-08-20 13:20:00,8.54,1.0,original,original
2022-08-20 13:30:00,9.16,1.0,original,original
2022-08-20 13:40:00,8.73,1.0,original,original
2022-08-20 13:50:00,8.2,1.0,original,original
2022-08-20 14:00:00,9.61,1.0,original,original
2022-08-20 14:10:00,9.4,1.0,original,original
2022-08-20 14:20:00,8.13,1.0,original,original
2022-08-20 14:30:00,8.51,1.0,original,original
2022-08-20 14:40:00,8.66,1.0,original,original
2022-08-20 14:50:00,9.47,1.0,original,original
2022-08-20 15:00:00,8.11,1.0,original,original
2022-08-20 15:10:00,7.88,1.0,original,original
2022-08-20 15:20:00,8.04,1.0,original,original
2022-08-20 15:30:00,7.9,1.0,original,original
2022-08-20 15:40:00,7.09,1.0,original,original
2022-08-20 15:50:00,6.45,1.0,original,original
2022-08-20 16:00:00,6.45,1.0,original,original
2022-08-20 16:10:00,6.83,1.0,original,original
2022-08-20 16:20:00,6.6,1.0,original,original
2022-08-20 16:30:00,6.37,1.0,original,original
2022-08-20 16:40:00,6.28,1.0,original,original
2022-08-20 16:50:00,6.05,1.0,original,original
2022-08-20 17:00:00,6.48,1.0,original,original
2022-08-20 17:10:00,6.88,1.0,original,original
2022-08-20 17:20:00,6.41,1.0,original,original
2022-08-20 17:30:00,5.53,1.0,original,original
2022-08-20 17:40:00,6.17,1.0,original,original
2022-08-20 17:50:00,5.88,1.0,original,original
2022-08-20 18:00:00,6.09,1.0,original,original
2022-08-20 18:10:00,6.05,1.0,original,original
2022-08-20 18:20:00,5.73,1.0,original,original
2022-08-20 18:30:00,5.13,1.0,original,original
2022-08-20 18:40:00,4.58,1.0,original,original
2022-08-20 18:50:00,5.12,1.0,original,original
2022-08-20 19:00:00,4.63,1.0,original,original
2022-08-20 19:10:00,4.79,1.0,original,original
2022-08-20 19:20:00,4.96,1.0,original,original
2022-08-20 19:30:00,5.86,1.0,original,original
2022-08-20 19:40:00,5.69,1.0,original,original
2022-08-20 19:50:00,4.99,1.0,original,original
2022-08-20 20:00:00,5.84,1.0,original,original
2022-08-20 20:10:00,6.2,1.0,original,original
2022-08-20 20:20:00,5.36,1.0,original,original
2022-08-20 20:30:00,4.85,1.0,original,original
2022-08-20 20:40:00,5.15,1.0,original,original
2022-08-20 20:50:00,5.92,1.0,original,original
2022-08-20 21:00:00,6.07,1.0,original,original
2022-08-20 21:10:00,6.06,1.0,original,original
2022-08-20 21:20:00,6.69,1.0,original,original
2022-08-20 21:30:00,5.62,1.0,original,original
2022-08-20 21:40:00,4.74,1.0,original,original
2022-08-20 21:50:00,5.04,1.0,original,original
2022-08-20 22:00:00,6.01,1.0,original,original
2022-08-20 22:10:00,6.05,1.0,original,original
2022-08-20 22:20:00,6.74,1.0,original,original
2022-08-20 22:30:00,6.82,1.0,original,original
2022-08-20 22:40:00,6.97,1.0,original,original
2022-08-20 22:50:00,6.69,1.0,original,original
2022-08-20 23:00:00,7.18,1.0,original,original
2022-08-20 23:10:00,6.16,1.0,original,original
2022-08-20 23:20:00,6.77,1.0,original,original
2022-08-20 23:30:00,6.89,1.0,original,original
2022-08-20 23:40:00,6.61,1.0,original,original
2022-08-20 23:50:00,5.84,1.0,original,original
2022-08-21 00:00:00,6.07,1.0,original,original
2022-08-21 00:10:00,6.22,1.0,original,original
2022-08-21 00:20:00,6.06,1.0,original,original
2022-08-21 00:30:00,4.69,1.0,original,original
2022-08-21 00:40:00,4.81,1.0,original,original
2022-08-21 00:50:00,4.59,1.0,original,original
2022-08-21 01:00:00,4.15,1.0,original,original
2022-08-21 01:10:00,3.77,1.0,original,original
2022-08-21 01:20:00,4.05,1.0,original,original
2022-08-21 01:30:00,4.72,1.0,original,original
2022-08-21 01:40:00,4.13,1.0,original,original
2022-08-21 01:50:00,4.6,1.0,original,original
2022-08-21 02:00:00,4.47,1.0,original,original
2022-08-21 02:10:00,5.04,1.0,original,original
2022-08-21 02:20:00,5.1,1.0,original,original
2022-08-21 02:30:00,5.56,1.0,original,original
2022-08-21 02:40:00,5.88,1.0,original,original
2022-08-21 02:50:00,6.1,1.0,original,original
2022-08-21 03:00:00,6.23,1.0,original,original
2022-08-21 03:10:00,6.11,1.0,original,original
2022-08-21 03:20:00,6.59,1.0,original,original
2022-08-21 03:30:00,6.39,1.0,original,original
2022-08-21 03:40:00,6.48,1.0,original,original
2022-08-21 03:50:00,7.04,1.0,original,original
2022-08-21 04:00:00,6.21,1.0,original,original
2022-08-21 04:10:00,5.69,1.0,original,original
2022-08-21 04:20:00,6.39,1.0,original,original
2022-08-21 04:30:00,6.31,1.0,original,original
